#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-05-23T11:39:32 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5ce68301a8e7	
#INFO	-out.max=unlimited	
#INFO	queryParameters=33	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/ApJ/738/79&tab:{J/ApJ/738/79/table1}&key:source=J/ApJ/738/79&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/ApJ/738/79/table1
#-order=I
#-out=RAJ2000
#-out=DEJ2000
#-out=GLON
#-out=GLAT
#-out=gmag
#-out=u-g
#-out=g-r
#-out=D0.2
#-out=fm
#-out=cHg
#-out=bHg
#-out=d
#-out=r
#-out=x
#-out=y
#-out=z
#-out=HRV
#-out=e_HRV
#-out=Vgal
#-out=DR8
#DR8=DR8
#-out=Sloan
#Sloan=Sloan
#-out=SimbadName
#

#RESOURCE=yCat_17380079
#Name: J/ApJ/738/79
#Title: SDSS-DR8 BHB stars in the Milky Way's halo (Xue+, 2011)
#Table	J_ApJ_738_79_table1:
#Name: J/ApJ/738/79/table1
#Title: *List of 4985 blue horizontal-branch (BHB) stars selected from SDSS DR8
#Column	RAJ2000	(F9.5)	Right Ascension in decimal degrees (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination in decimal degrees (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	GLON	(F10.6)	[0.02/359.85] Galactic longitude	[ucd=pos.galactic.lon]
#Column	GLAT	(F10.6)	[-81.32/88.37] Galactic latitude	[ucd=pos.galactic.lat]
#Column	gmag	(F5.2)	[12.6/20.1] Extinction-corrected g band magnitude	[ucd=phot.mag;em.opt.B]
#Column	u-g	(F5.2)	(u-g) color index after extinction correction	[ucd=phot.color;em.opt.U;em.opt.B]
#Column	g-r	(F5.2)	(g-r) color index after extinction correction	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	D0.2	(F5.2)	H{delta} line width at 20% below local continuum	[ucd=spect.line.width;em.line.Hdelta]
#Column	fm	(F5.2)	H{delta} line flux relative to continuum at line core	[ucd=phot.flux;em.line.Hdelta;spect.line]
#Column	cHg	(F5.2)	The c of H{gamma} line	[ucd=stat.fit.param]
#Column	bHg	(F5.2)	The b of H{gamma} line	[ucd=stat.fit.param]
#Column	d	(F4.1)	[2.3/77.1] Distance to the Sun (1)	[ucd=pos.distance;pos.heliocentric]
#Column	r	(F4.1)	Distance to the Galactic center (1)	[ucd=pos.distance;pos.galactocentric]
#Column	x	(F5.1)	Galactocentric x-position (1)	[ucd=pos.distance;pos.galactocentric]
#Column	y	(F5.1)	Galactocentric y-position (1)	[ucd=pos.distance;pos.galactocentric]
#Column	z	(F5.1)	Galactocentric z-postiion (1)	[ucd=phot.color;pos.galactocentric]
#Column	HRV	(F6.1)	[-476.2/456.4] Heliocentic radial velocity	[ucd=spect.dopplerVeloc]
#Column	e_HRV	(F6.1)	[0.9/22.5] Error in HRV	[ucd=stat.error]
#Column	Vgal	(F6.1)	Galactocentric radial velocity (1)	[ucd=spect.dopplerVeloc;pos.galactocentric]
#Column	DR8	(A3)	Display the SDSS-DR8 photometric catalog (II/306) within 1.5"	[ucd=meta.ref.url]
#Column	Sloan	(a5)	Display the SDSS online data for this star	[ucd=meta.ref.url]
#Column	SimbadName	(A24)	Simbad column added by the CDS	[ucd=meta.id]
RAJ2000;DEJ2000;GLON;GLAT;gmag;u-g;g-r;D0.2;fm;cHg;bHg;d;r;x;y;z;HRV;e_HRV;Vgal;DR8;Sloan;SimbadName
190.06699;+61.16874;125.334084; 55.907379;16.58; 1.20;-0.16;26.86; 0.22; 1.01; 9.49;16.1;20.2; 13.2; -7.4; 13.3; -44.9;   3.8;  60.8;DR8;Sloan;SDSS J124016.08+611007.9
154.83697;+62.52183;147.425400; 46.722332;17.00; 1.12;-0.26;24.35; 0.22; 1.11; 9.36;19.1;24.6; 19.0; -7.0; 13.9; -89.1;   4.2;  -6.5;DR8;Sloan;SDSS J101920.89+623118.6
227.20560;+55.00437; 90.698456; 52.652035;18.85; 1.24;-0.23;27.03; 0.15; 0.97; 8.76;45.8;46.5;  8.3;-27.8; 36.4;-114.4;  10.7;  27.9;DR8;Sloan;SDSS J150849.35+550015.9
227.82948;+54.86843; 90.185684; 52.429161;15.30; 1.23;-0.19;26.55; 0.22; 0.96; 9.76; 8.9;12.0;  8.0; -5.4;  7.1; -85.4;   1.6;  57.6;DR8;Sloan;SDSS J151119.07+545206.5
152.28851;+62.05296;148.970886; 46.024368;18.07; 1.24;-0.05;23.33; 0.25; 0.85; 8.65;31.2;36.6; 26.6;-11.2; 22.5;-114.2;   8.9; -34.4;DR8;Sloan;SDSS J100909.22+620310.7
154.67866;+60.85371;149.474106; 47.644142;16.91; 1.15;-0.23;25.08; 0.20; 1.03; 9.19;18.2;23.8; 18.6; -6.2; 13.5;  56.5;   4.6; 133.1;DR8;Sloan;SDSS J101842.88+605113.6
168.57062;+63.21774;139.905899; 50.587955;17.50; 1.07;-0.28;25.77; 0.17; 1.18; 9.72;23.9;28.7; 19.6; -9.8; 18.5;-216.7;   6.0;-123.9;DR8;Sloan;SDSS J111416.92+631304.1
168.17084;+63.47298;139.903366; 50.276009;14.93; 1.06;-0.27;20.02; 0.28; 1.19; 8.70; 7.4;13.3; 11.6; -3.0;  5.7;-206.7;   2.6;-113.4;DR8;Sloan;SDSS J111240.97+632823.0
168.55064;+64.06760;139.156418; 49.886124;17.52; 0.95;-0.28;20.50; 0.26; 1.17; 7.92;23.1;27.9; 19.2; -9.7; 17.6; -51.9;   5.5;  43.6;DR8;Sloan;SDSS J111412.14+640403.6
187.35583;+63.00869;127.172562; 53.937927;17.24; 1.23;-0.04;21.23; 0.26; 0.82; 7.55;21.3;25.3; 15.6;-10.0; 17.2;-182.4;   4.4; -74.5;DR8;Sloan;SDSS J122925.36+630031.3
176.10722;+53.02945;144.065186; 61.262650;16.96; 1.14;-0.08;22.83; 0.21; 0.90; 8.48;18.7;23.0; 15.3; -5.3; 16.4;-211.8;   4.9;-145.8;DR8;Sloan;SDSS J114425.72+530146.2
164.42213;+05.58770;246.323395; 55.414577;17.91; 1.05;-0.03;25.02; 0.12; 0.87; 8.42;29.0;31.8; 14.6; 15.1; 23.8; 243.1;   7.1; 129.7;DR8;Sloan;SDSS J105741.31+053515.8
216.05688;+60.19688;103.787834; 53.346043;17.31; 1.16;-0.12;25.07; 0.23; 0.88; 9.41;22.5;24.9; 11.2;-13.0; 18.0;-142.0;   5.6;  -7.1;DR8;Sloan;SDSS J142413.64+601148.7
217.85342;+59.69045;102.078247; 53.201370;15.13; 1.21;-0.09;24.82; 0.24; 0.87; 8.84; 8.2;12.2;  9.0; -4.8;  6.6; -67.1;   1.8;  69.3;DR8;Sloan;SDSS J143124.84+594125.7
165.06770;+05.48550;247.219803; 55.823372;15.05; 1.30;-0.30;23.47; 0.29; 0.88; 8.83; 8.0;12.4;  9.7;  4.1;  6.6; 103.0;   1.9;  -9.9;DR8;Sloan;SDSS J110016.24+052907.4
177.86342;+52.94035;142.252182; 61.879799;15.80; 1.19;-0.14;26.50; 0.20; 1.00; 9.90;11.2;16.0; 12.2; -3.2;  9.9;  49.7;   2.5; 117.3;DR8;Sloan;SDSS J115127.20+525625.5
183.31361;-03.19809;284.561920; 58.305241;17.86; 1.03;-0.05;24.14; 0.21; 0.75; 7.69;28.3;28.4;  4.3; 14.4; 24.1; 350.1;   9.7; 243.0;DR8;Sloan;SDSS J121315.27-031153.1
181.58508;-03.28218;281.506378; 57.701397;17.60; 1.01;-0.31;22.15; 0.18; 1.20; 8.01;24.0;24.4;  5.4; 12.5; 20.3;  60.8;   7.6; -50.0;DR8;Sloan;SDSS J120620.41-031655.8
182.01770;-03.29066;282.278625; 57.831589;17.16; 1.25;-0.20;27.40; 0.20; 1.00; 9.28;21.0;21.6;  5.6; 10.9; 17.8; 189.2;   5.6;  79.3;DR8;Sloan;SDSS J120804.25-031726.2
183.55707;-03.30120;285.060638; 58.273563;15.06; 1.24;-0.18;27.02; 0.23; 0.97; 9.84; 8.0;10.5;  6.9;  4.0;  6.8; -59.4;   2.2;-166.3;DR8;Sloan;SDSS J121413.69-031804.2
181.63118;-03.27310;281.582306; 57.724941;15.85; 1.26;-0.03;23.26; 0.25; 0.81; 7.86;11.2;13.1;  6.8;  5.9;  9.5; 196.7;   2.8;  86.1;DR8;Sloan;SDSS J120631.47-031623.0
183.25497;-02.36504;283.996948; 59.087059;15.10; 1.18;-0.11;26.38; 0.23; 0.93; 9.32; 8.1;10.7;  7.0;  4.0;  7.0;  18.6;   1.9; -86.2;DR8;Sloan;SDSS J121301.18-022154.1
182.13379;-01.75470;281.548004; 59.324112;15.67; 1.15;-0.24;25.38; 0.21; 1.06; 9.51;10.3;12.4;  6.9;  5.2;  8.9;  66.5;   2.5; -38.9;DR8;Sloan;SDSS J120832.11-014516.8
181.78346;-02.05384;281.094635; 58.926685;16.64; 1.26;-0.09;25.69; 0.22; 0.95; 9.32;16.5;17.7;  6.4;  8.4; 14.2;  13.9;   3.5; -93.0;DR8;Sloan;SDSS J120708.03-020313.8
214.51340;+62.88716;107.250847; 51.523125;16.25; 1.18;-0.13;26.94; 0.22; 0.96; 9.75;13.8;17.2; 10.5; -8.2; 10.8;  67.9;   2.3; 205.5;DR8;Sloan;SDSS J141803.20+625313.9
217.04308;+62.28140;105.157097; 51.378456;16.19; 1.17;-0.17;26.04; 0.23; 0.99;10.17;13.4;16.7; 10.2; -8.1; 10.5; -28.0;   2.3; 111.7;DR8;Sloan;SDSS J142810.34+621653.0
172.42738;+51.20688;150.110382; 61.390869;15.66; 1.28;-0.16;26.60; 0.21; 0.98; 9.98;10.5;15.6; 12.4; -2.5;  9.2;  42.3;   2.1;  98.2;DR8;Sloan;SDSS J112942.57+511224.9
153.36381;+03.54861;237.939133; 45.535606;18.11; 1.21;-0.30;25.62; 0.26; 1.12; 8.72;31.8;35.5; 19.8; 18.9; 22.7; 119.5;   8.3; -12.8;DR8;Sloan;SDSS J101327.31+033255.0
154.42488;+02.85478;239.643463; 45.971058;16.41; 1.18;-0.08;25.48; 0.26; 0.87; 9.02;14.5;18.9; 13.1;  8.7; 10.5;  11.9;   3.0;-121.5;DR8;Sloan;SDSS J101741.97+025117.3
153.48920;+04.50496;236.928986; 46.195538;17.30; 1.12;-0.25;26.32; 0.21; 1.09;10.01;21.8;25.9; 16.3; 12.7; 15.8; 183.8;   5.0;  54.6;DR8;Sloan;SDSS J101357.40+043017.8
240.48962;+47.40941; 74.745186; 47.867889;15.67; 0.90;-0.19;23.29; 0.27; 1.20; 9.59; 9.4;11.2;  6.3; -6.1;  7.0;  22.2;   2.3; 175.1;DR8;Sloan;SDSS J160157.50+472433.8
212.13844;+61.79596;107.896080; 53.023026;15.74; 1.19;-0.17;25.01; 0.25; 1.04;10.41;10.9;14.7; 10.0; -6.3;  8.7;-138.6;   2.8;  -5.8;DR8;Sloan;SDSS J140833.23+614745.5
162.71883;+02.25561;248.516205; 51.906754;16.41; 1.17;-0.19;26.43; 0.23; 1.06; 9.84;14.9;18.4; 11.4;  8.5; 11.7; 173.6;   3.5;  47.7;DR8;Sloan;SDSS J105052.51+021520.2
162.16988;+02.75597;247.317368; 51.848515;15.83; 1.23;-0.15;26.41; 0.23; 0.96; 9.64;11.4;15.4; 10.7;  6.5;  9.0; 148.6;   2.8;  23.5;DR8;Sloan;SDSS J104840.77+024521.4
225.04855;+55.56529; 92.647751; 53.320309;15.07; 1.19;-0.21;25.73; 0.23; 1.05;10.16; 8.0;11.5;  8.2; -4.8;  6.4;-102.4;   2.1;  37.5;DR8;Sloan;SDSS J150011.66+553355.2
162.10921;+02.17296;247.938751; 51.407166;16.53; 1.24;-0.08;24.45; 0.24; 0.86; 8.99;15.7;19.2; 11.7;  9.1; 12.3;  43.2;   3.6; -83.7;DR8;Sloan;SDSS J104826.20+021022.6
237.97131;+47.93945; 76.098480; 49.402939;15.94; 1.18;-0.05;23.01; 0.23; 0.82; 8.35;11.7;13.1;  6.2; -7.4;  8.9;  -5.0;   2.5; 144.3;DR8;Sloan;SDSS J155153.11+475622.2
234.81351;+57.95883; 91.242531; 47.532646;15.96; 1.16;-0.19;28.43; 0.22; 1.03;10.53;12.1;14.6;  8.2; -8.2;  8.9; -11.6;   3.1; 145.6;DR8;Sloan;SDSS J153915.23+575731.8
231.41530;+57.45295; 91.946220; 49.358414;16.29; 1.02;-0.27;22.64; 0.25; 1.19; 9.45;13.1;15.5;  8.3; -8.5;  9.9;-269.6;   3.5;-117.8;DR8;Sloan;SDSS J152539.65+572710.8
233.88647;+57.88830; 91.502167; 47.998337;15.39; 1.20;-0.09;25.83; 0.26; 0.94; 9.69; 9.3;12.4;  8.2; -6.2;  6.9; -68.1;   2.3;  87.7;DR8;Sloan;SDSS J153532.74+575318.0
233.29639;+59.10924; 93.305748; 47.652645;16.20; 1.12;-0.25;24.42; 0.23; 1.12; 9.35;13.2;15.7;  8.5; -8.9;  9.7;-163.2;   3.1;  -6.8;DR8;Sloan;SDSS J153311.08+590633.3
229.34206;+60.59621; 96.811691; 48.466545;15.35; 1.25;-0.06;23.76; 0.26; 0.94; 8.57; 8.9;12.4;  8.7; -5.9;  6.7; -31.4;   1.8; 121.5;DR8;Sloan;SDSS J151722.07+603546.5
231.95058;+59.75880; 94.665565; 47.887127;17.46; 1.18;-0.19;27.28; 0.24; 1.02; 9.84;24.1;25.8;  9.3;-16.1; 17.9;-207.4;   5.2; -52.1;DR8;Sloan;SDSS J152748.11+594531.8
231.94298;+59.40751; 94.228691; 48.081837;16.44; 1.25;-0.16;26.96; 0.24; 1.01;10.19;15.0;17.4;  8.7;-10.0; 11.2;-243.7;   3.1; -88.8;DR8;Sloan;SDSS J152746.29+592427.2
184.92175;+62.61317;129.155670; 54.129734;16.27; 1.24;-0.06;22.43; 0.23; 0.80; 7.71;13.6;18.2; 13.0; -6.2; 11.0;-132.5;   3.4; -28.0;DR8;Sloan;SDSS J121941.19+623647.6
202.68394;+60.69261;114.391022; 55.779217;16.41; 1.28;-0.16;26.00; 0.22; 0.92; 9.87;14.8;18.4; 11.4; -7.6; 12.3;-158.1;   3.4; -39.1;DR8;Sloan;SDSS J133044.12+604133.7
204.22845;+62.37822;113.996689; 53.954044;15.41; 1.10;-0.20;25.21; 0.23; 1.13; 9.83; 9.2;13.5; 10.2; -4.9;  7.4;  26.1;   2.4; 150.6;DR8;Sloan;SDSS J133654.83+622241.7
152.93048;+48.33500;167.549500; 52.592430;15.95; 1.45;-0.20;26.38; 0.23; 1.02;10.03;12.0;18.0; 15.1; -1.6;  9.5; -69.8;   2.5; -40.5;DR8;Sloan;SDSS J101143.31+482006.0
220.62309;+62.07444;102.870598; 50.507408;18.23; 1.12;-0.03;26.02; 0.34; 0.93; 7.75;33.5;35.5; 12.7;-20.8; 25.9;-139.1;   9.2;   4.7;DR8;Sloan;SDSS J144229.52+620428.1
215.54425;+60.10996;104.051033; 53.565311;18.28; 1.20;-0.23;26.90; 0.27; 1.03; 9.87;35.1;37.1; 13.1;-20.2; 28.3;  -7.1;   7.7; 127.0;DR8;Sloan;SDSS J142210.63+600635.8
162.39781;+04.52008;245.409073; 53.196148;15.03; 1.23;-0.10;24.77; 0.24; 0.91; 9.65; 7.9;12.5; 10.0;  4.3;  6.3;  52.4;   2.2; -67.0;DR8;Sloan;SDSS J104935.47+043112.3
162.27328;+03.61687;246.392273; 52.504269;17.90; 1.16;-0.05;22.73; 0.31; 0.83; 8.39;28.9;31.8; 15.0; 16.1; 22.9; 272.9;   7.4; 150.6;DR8;Sloan;SDSS J104905.58+033700.7
197.24647;+61.47125;119.230919; 55.530720;17.87; 1.30;-0.18;27.74; 0.19; 1.06; 9.72;29.1;32.2; 16.0;-14.4; 24.0; -42.3;   7.9;  72.1;DR8;Sloan;SDSS J130859.13+612816.7
152.36694;+03.81263;236.810486; 44.882053;17.11; 1.00;-0.01;25.37; 0.25; 0.83; 8.86;20.0;24.3; 15.8; 11.9; 14.1; 137.8;   5.0;   5.5;DR8;Sloan;SDSS J100928.06+034845.4
124.75767;+33.27652;188.884354; 31.849665;15.22; 1.15;-0.17;27.33; 0.21; 1.04;10.01; 8.6;15.9; 15.2;  1.1;  4.5; 127.8;   1.8;  93.7;DR8;Sloan;SDSS J081901.84+331635.4
151.59500;+04.89160;234.940399; 44.863949;15.40; 1.12;-0.22;24.88; 0.22; 1.13; 9.78; 9.1;14.4; 11.7;  5.3;  6.4; 191.2;   2.3;  61.6;DR8;Sloan;SDSS J100622.79+045329.7
208.51192;+59.32153;108.666153; 56.038818;15.48; 1.19;-0.17;25.94; 0.22; 0.95; 9.76; 9.7;13.6;  9.7; -5.1;  8.0; -80.5;   2.4;  42.9;DR8;Sloan;SDSS J135402.85+591917.7
130.38716;+35.91669;186.860001; 36.913578;16.70; 1.18;-0.09;24.70; 0.26; 0.93; 9.71;17.0;23.9; 21.5;  1.6; 10.2; -93.7;   4.0;-118.8;DR8;Sloan;SDSS J084132.91+355500.1
210.19579;+59.92799;107.798027; 55.115833;17.34; 1.21;-0.11;25.76; 0.22; 0.84; 8.14;22.8;25.4; 12.0;-12.4; 18.7;-109.6;   6.6;  17.2;DR8;Sloan;SDSS J140046.98+595541.0
212.44347;+59.94517;106.107620; 54.549957;16.17; 1.19;-0.09;25.03; 0.22; 0.90; 9.03;13.0;16.4; 10.1; -7.3; 10.6; -36.2;   3.4;  93.5;DR8;Sloan;SDSS J140946.41+595642.8
128.94701;+36.48662;185.926727; 35.859596;17.33; 1.11;-0.05;26.97; 0.28; 0.91; 9.25;22.2;29.0; 25.9;  1.9; 13.0; 224.9;   6.5; 202.2;DR8;Sloan;SDSS J083547.28+362911.8
129.65424;+36.86047;185.581894; 36.479286;16.97; 0.97;-0.28;22.21; 0.25; 1.09; 9.15;18.0;24.9; 22.4;  1.4; 10.7;  51.0;   3.7;  29.7;DR8;Sloan;SDSS J083837.01+365137.7
176.27455;+62.09750;135.857742; 53.334274;16.00; 1.17;-0.02;28.54; 0.20; 0.84; 7.79;12.0;17.0; 13.1; -5.0;  9.6;  -7.4;   2.4;  87.7;DR8;Sloan;SDSS J114505.86+620551.1
175.58261;+62.79354;135.840424; 52.568237;15.82; 1.03;-0.30;23.15; 0.26; 1.18; 9.42;10.6;15.8; 12.6; -4.5;  8.4;-196.2;   2.4; -99.5;DR8;Sloan;SDSS J114219.78+624736.9
174.02847;+62.72043;136.935440; 52.311539;16.35; 1.20;-0.14;26.27; 0.22; 0.90; 8.91;14.4;19.4; 14.4; -6.0; 11.4;-144.0;   3.1; -48.8;DR8;Sloan;SDSS J113606.82+624313.7
122.70335;+31.05117;190.878632; 29.605213;16.70; 1.20;-0.13;26.96; 0.22; 0.97; 9.98;17.0;24.2; 22.5;  2.8;  8.4; 161.7;   3.5; 119.8;DR8;Sloan;SDSS J081048.80+310304.2
184.52881;+65.02168;128.601913; 51.738159;16.73; 1.19;-0.05;22.04; 0.25; 0.89; 8.14;16.8;21.2; 14.5; -8.1; 13.2; -49.2;   3.3;  61.6;DR8;Sloan;SDSS J121806.89+650118.4
150.64529;+57.08160;155.871735; 47.815792;15.30; 1.09;-0.21;23.58; 0.23; 1.14; 9.47; 8.7;15.0; 13.3; -2.4;  6.5;-108.3;   2.1; -47.3;DR8;Sloan;SDSS J100234.91+570454.1
145.20142;+48.33643;169.775040; 47.658085;15.49; 1.03;-0.24;23.13; 0.24; 1.19; 9.44; 9.5;16.0; 14.3; -1.1;  7.0;-117.8;   2.7; -92.2;DR8;Sloan;SDSS J094048.33+482011.6
142.49638;+46.48877;172.914032; 46.185539;18.07; 1.25;-0.15;26.25; 0.25; 1.05;10.76;31.9;37.9; 29.9; -2.7; 23.0;  99.9;  11.9; 117.5;DR8;Sloan;SDSS J092959.12+462919.7
154.88287;+59.53295;151.010757; 48.480888;15.49; 1.14;-0.22;25.59; 0.23; 1.07; 9.80; 9.5;15.6; 13.5; -3.1;  7.1;-187.2;   2.0;-115.3;DR8;Sloan;SDSS J101931.86+593158.9
146.19553;+47.11963;171.344910; 48.568703;17.76; 0.87;-0.35;19.19; 0.26; 1.24; 8.13;24.7;30.5; 24.1; -2.5; 18.5;  55.9;   8.1;  77.2;DR8;Sloan;SDSS J094446.91+470710.5
176.87852;+65.51537;133.225586; 50.316006;15.42; 1.28;-0.09;24.63; 0.26; 0.91; 8.67; 9.4;14.8; 12.1; -4.4;  7.3;-105.8;   2.5;   0.2;DR8;Sloan;SDSS J114730.83+653055.6
155.58575;+59.26234;151.040588; 48.929081;16.97; 1.15;-0.19;26.52; 0.21; 1.03;10.51;19.2;24.7; 19.0; -6.1; 14.5;-146.3;   4.0; -75.0;DR8;Sloan;SDSS J102220.56+591544.6
158.16295;+01.95122;244.120270; 48.316566;16.07; 1.16;-0.19;26.68; 0.24; 1.02;10.34;12.7;16.8; 11.7;  7.6;  9.5;  48.3;   3.6; -84.0;DR8;Sloan;SDSS J103239.10+015704.4
115.99442;+25.64650;194.546417; 22.313761;15.56; 1.13;-0.01;23.14; 0.24; 0.81; 8.64; 9.8;17.3; 16.8;  2.3;  3.7; -23.0;   1.9; -81.5;DR8;Sloan;SDSS J074358.65+253847.3
144.82709;-00.49436;235.735321; 36.241337;15.36; 1.04;-0.25;23.87; 0.23; 1.18; 9.92; 9.0;14.5; 12.1;  6.0;  5.3; 123.6;   2.7; -26.8;DR8;Sloan;SDSS J093918.49-002939.6
185.51138;-03.50629;288.767609; 58.554806;15.90; 1.17;-0.21;27.08; 0.21; 1.00;10.29;11.7;13.0;  6.0;  5.8; 10.0; 289.9;   2.4; 186.5;DR8;Sloan;SDSS J122202.73-033022.7
185.63518;-03.40027;288.955109; 58.685093;15.55; 1.20;-0.21;26.89; 0.22; 1.02;10.43;10.0;11.7;  6.3;  4.9;  8.5;  36.1;   2.3; -66.8;DR8;Sloan;SDSS J122232.44-032401.0
184.47620;-01.17954;285.678497; 60.564011;16.85; 1.18;-0.10;26.40; 0.20; 0.94; 9.52;18.2;18.9;  5.6;  8.6; 15.8;  -7.9;   3.8;-106.9;DR8;Sloan;SDSS J121754.28-011046.3
184.86206;-03.31893;287.475311; 58.589520;16.97; 1.21;-0.05;23.79; 0.25; 0.75; 7.91;18.8;19.2;  5.1;  9.3; 16.0; 192.1;   3.4;  87.9;DR8;Sloan;SDSS J121926.89-031908.1
184.66756;-02.65250;286.797729; 59.188931;16.08; 1.18;-0.21;27.26; 0.22; 1.08; 9.90;12.8;14.0;  6.1;  6.3; 11.0; 276.3;   2.6; 173.5;DR8;Sloan;SDSS J121840.21-023908.9
128.56181;+37.58685;184.527069; 35.732273;17.71; 1.21;-0.14;26.34; 0.19; 0.85; 7.93;27.0;33.8; 29.9;  1.7; 15.8;  -4.2;   5.9; -22.5;DR8;Sloan;SDSS J083414.83+373512.7
160.32117;+60.21322;147.612762; 50.216045;18.22; 1.04;-0.19;26.46; 0.20; 1.12; 9.87;33.5;38.4; 26.1;-11.5; 25.7; -78.1;  10.3;  -0.8;DR8;Sloan;SDSS J104117.06+601247.9
131.68968;+40.56678;181.185837; 38.503105;17.78; 1.06;-0.31;21.25; 0.26; 1.23; 8.77;27.3;33.9; 29.3;  0.4; 17.0; -17.5;   5.4; -24.5;DR8;Sloan;SDSS J084645.52+403400.3
132.06262;+40.47925;181.328217; 38.778168;15.57; 1.26;-0.10;24.18; 0.23; 0.91; 8.54;10.1;17.1; 15.9;  0.2;  6.3; -94.4;   2.0;-101.8;DR8;Sloan;SDSS J084815.02+402845.1
159.85608;+59.40065;148.816299; 50.571442;17.83; 1.17;-0.01;23.69; 0.27; 0.86; 8.12;28.0;33.0; 23.2; -9.2; 21.6; -90.7;   4.1; -16.5;DR8;Sloan;SDSS J103925.43+592402.7
198.64841;+01.99050;316.351959; 64.257240;16.72; 1.23;-0.14;27.01; 0.23; 0.97; 9.66;17.2;16.5;  2.6;  5.1; 15.5;  97.7;   3.2;  39.8;DR8;Sloan;SDSS J131435.62+015925.7
162.49576;+60.75679;145.839905; 50.624878;17.36; 1.11;-0.07;25.77; 0.23; 0.91; 9.64;22.5;27.6; 19.8; -8.0; 17.4; -76.2;   4.8;   4.3;DR8;Sloan;SDSS J104958.97+604524.7
126.34528;+35.40959;186.747604; 33.592319;18.14; 1.00; 0.00;25.06; 0.22; 0.91; 8.83;32.2;39.0; 34.6;  3.1; 17.8; 147.2;   8.4; 120.9;DR8;Sloan;SDSS J082522.86+352434.4
161.56280;+61.30257;145.725845; 49.920078;15.32; 1.21;-0.07;23.84; 0.23; 0.84; 8.12; 8.8;14.7; 12.7; -3.2;  6.7; -10.2;   2.2;  71.6;DR8;Sloan;SDSS J104615.07+611809.4
161.33900;+61.69243;145.407852; 49.571968;16.64; 1.21;-0.16;26.16; 0.21; 0.92; 9.30;16.5;21.9; 16.8; -6.1; 12.6; -79.4;   3.9;   3.7;DR8;Sloan;SDSS J104521.35+614132.9
197.78767;+02.00869;314.409790; 64.440247;16.78; 1.13;-0.23;25.55; 0.23; 1.16;10.01;17.2;16.7;  2.8;  5.3; 15.5; -92.6;   3.4;-152.5;DR8;Sloan;SDSS J131109.03+020031.3
161.35710;+60.83180;146.362411; 50.173897;17.44; 1.13;-0.04;22.99; 0.21; 0.83; 8.24;23.4;28.4; 20.5; -8.3; 17.9; -95.4;   5.2; -15.3;DR8;Sloan;SDSS J104525.70+604954.9
173.42123;-01.35397;266.510223; 55.919456;19.16; 0.83;-0.35;21.11; 0.20; 1.10; 7.30;46.9;47.8;  9.6; 26.2; 38.8; 456.4;  13.5; 336.1;DR8;Sloan;SDSS J113341.09-012114.2
173.53625;-03.12881;268.291870; 54.460247;18.22; 1.08;-0.05;27.14; 0.34; 0.99; 8.72;33.5;34.6;  8.6; 19.5; 27.2; -35.0;   9.0;-160.2;DR8;Sloan;SDSS J113408.71-030743.7
174.10307;-02.04563;268.184906; 55.680954;18.31; 1.20;-0.11;28.52; 0.30; 0.88; 8.06;35.6;36.6;  8.6; 20.1; 29.4;  58.2;   7.3; -62.9;DR8;Sloan;SDSS J113624.74-020244.3
172.95187;-02.89739;267.227203; 54.359241;15.88; 1.21;-0.22;25.56; 0.24; 1.04;10.31;11.6;14.3;  8.3;  6.8;  9.4; 127.8;   2.3;   2.3;DR8;Sloan;SDSS J113148.45-025350.5
173.62471;-02.76204;268.101562; 54.821068;18.57; 1.09;-0.01;24.31; 0.33; 0.79; 7.64;39.2;40.2;  8.7; 22.6; 32.1; 104.0;  12.0; -20.0;DR8;Sloan;SDSS J113429.93-024543.2
173.16440;-03.06830;267.690430; 54.322727;17.55; 1.13;-0.13;25.71; 0.24; 1.03;10.22;25.1;26.5;  8.6; 14.6; 20.4; -22.9;   5.1;-148.5;DR8;Sloan;SDSS J113239.45-030405.7
121.41124;+32.89926;188.500946; 29.040146;15.80; 1.11;-0.06;25.41; 0.23; 0.93; 9.56;10.9;18.3; 17.5;  1.4;  5.3;   2.5;   2.4; -31.8;DR8;Sloan;SDSS J080538.69+325357.3
150.46786;+04.33767;234.702850; 43.622952;19.07; 1.17;-0.11;27.14; 0.22; 0.78; 8.06;50.6;54.4; 29.2; 29.9; 34.9; 120.8;  14.6; -11.5;DR8;Sloan;SDSS J100152.28+042015.6
123.74873;+34.76798;186.953766; 31.379801;16.53; 1.01;-0.01;23.75; 0.24; 0.80; 8.22;15.4;22.6; 21.0;  1.6;  8.0; -75.2;   2.9;-103.2;DR8;Sloan;SDSS J081459.69+344604.6
